Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Ctr,Cpc,Conversion_Rate,Cpa,Gender_Encoded
1121532,1178,144612,42,M,30,123126,25,39.72999978,0.0002030440361905,1.5891999912,0.08,19.86499989,0
1121472,1178,144602,42,M,20,140596,23,40.77000022,0.0001635892913027,1.7726087052173911,0.0434782608695652,40.77000022,0
1122154,1178,144716,42,F,63,597419,135,188.5100002,0.0002259720564628,1.396370371851852,0.0148148148148148,94.2550001,1
1121124,1178,144536,32,M,20,128386,15,28.85000002,0.0001168351689436,1.9233333346666663,0.1333333333333333,14.42500001,0
1121482,1178,144604,42,M,22,180815,31,42.62999976,0.0001714459530459,1.375161282580645,0.032258064516129,42.62999976,0
1121650,1178,144632,47,M,25,101431,23,33.93000031,0.000226755134032,1.4752174047826083,0.0434782608695652,33.93000031,0
1121138,1178,144538,32,M,22,328991,35,67.65000057,0.0001063858889756,1.9328571591428567,0.1428571428571428,13.530000114,0
1121110,1178,144534,32,M,18,880814,123,210.3600006,0.0001396435569825,1.7102439073170732,0.048780487804878,35.0600001,0
1121530,1178,144612,42,M,30,188873,38,58.5999999,0.0002011933945031,1.5421052605263157,0.0263157894736842,58.5999999,0
1314367,1178,179934,32,F,111,665817,117,163.8000002,0.0001757239601872,1.4000000017094016,0.1965811965811965,7.121739139130435,1
1121487,1178,144605,42,M,23,51550,8,14.03999984,0.0001551891367604,1.75499998,0.125,14.03999984,0
1121229,1178,144561,32,M,32,404866,43,87.42000079,0.0001062079799242,2.033023274186047,0.0930232558139534,21.8550001975,0
1121446,1178,144598,42,M,15,163181,26,40.02000093,0.0001593322752036,1.539230805,0.0384615384615384,40.02000093,0
1314350,1178,179917,47,M,109,365539,57,82.13999915,0.0001559341137334,1.4410526166666666,0.087719298245614,16.427999829999997,0
950224,936,123464,42,M,20,2367,2,2.839999914,0.0008449514152936,1.419999957,0.5,2.839999914,0
1121641,1178,144630,47,M,23,114370,18,33.65999997,0.0001573839293521,1.8699999983333333,0.0555555555555555,33.65999997,0
1121881,1178,144670,32,F,7,221843,43,63.45000076,0.0001938307722127,1.475581413023256,0.1162790697674418,12.690000152,1
1121782,1178,144654,32,F,22,26340,3,4.220000029,0.0001138952164009,1.4066666763333335,0.3333333333333333,4.220000029,1
747435,936,110873,37,M,28,1032,0,0.0,0.0,0.0,0.0,0.0,0
776534,936,115520,47,F,63,15105,3,4.25999999,0.0001986097318768,1.4199999966666663,0.3333333333333333,4.25999999,1
1121111,1178,144534,32,M,18,182452,20,35.73000026,0.0001096178720978,1.786500013,0.2,8.932500065,0
1121955,1178,144683,37,F,26,182098,40,62.86999989,0.0002196619402739,1.57174999725,0.025,62.86999989,1
776373,936,115493,47,F,25,10194,4,4.590000033,0.0003923876790268,1.14750000825,0.5,2.2950000165,1
1122112,1178,144709,42,F,27,1083259,276,390.2599992,0.0002547867130575,1.413985504347826,0.0398550724637681,35.47818174545454,1
734796,936,108752,32,F,16,39337,7,10.03000009,0.0001779495131809,1.4328571557142855,0.1428571428571428,10.03000009,1
738598,936,109851,47,F,18,12956,4,5.49000001,0.0003087372645878,1.3725000025,0.25,5.49000001,1
778124,936,115798,32,M,29,4871,0,0.0,0.0,0.0,0.0,0.0,0
778590,936,115876,32,M,30,1371,0,0.0,0.0,0.0,0.0,0.0,0
1122290,1178,144738,47,F,31,104347,28,38.13999993,0.0002683354576557,1.3621428546428571,0.1428571428571428,9.5349999825,1
1121334,1178,144579,37,M,22,108362,13,22.42999983,0.0001199682545541,1.7253846023076922,0.0769230769230769,22.42999983,0
1121601,1178,144624,47,M,16,2286228,353,603.380002,0.0001544027979711,1.7092917903682718,0.0453257790368272,37.711250125,0
710836,916,104265,32,F,29,22221,7,9.430000067,0.0003150173259529,1.3471428667142855,0.1428571428571428,9.430000067,1
1121096,1178,144531,32,M,10,750060,86,161.9099991,0.0001146574940671,1.8826744081395348,0.127906976744186,14.719090827272726,0
738006,936,109717,32,F,27,34740,7,13.41000009,0.0002014968336211,1.9157142985714288,0.1428571428571428,13.41000009,1
1121430,1178,144595,37,M,7,28989,2,2.290000021,6.899168650177653e-05,1.1450000105,0.5,2.290000021,0
1121126,1178,144536,32,M,20,45923,5,7.220000148,0.000108877904318,1.4440000296,0.4,3.610000074,0
1121452,1178,144599,42,M,16,1663441,205,359.4700001,0.0001232385158235,1.753512195609756,0.0829268292682926,21.14529412352941,0
778461,936,115854,42,M,29,10090,2,2.650000095,0.0001982160555004,1.3250000475,0.5,2.650000095,0
782130,936,116501,32,F,16,7301,0,0.0,0.0,0.0,0.0,0.0,1
1121290,1178,144572,37,M,10,770749,100,189.1299984,0.0001297439244163,1.891299984,0.13,14.548461415384615,0
951810,936,123729,37,F,16,2226,0,0.0,0.0,0.0,0.0,0.0,1
1314365,1178,179932,32,F,109,623137,100,138.9200006,0.0001604783538772,1.389200006,0.12,11.576666716666669,1
951756,936,123720,37,F,22,2189,1,0.409999996,0.0004568296025582,0.409999996,1.0,0.409999996,1
1121440,1178,144597,42,M,10,250499,36,58.14000005,0.0001437131485554,1.6150000013888888,0.0833333333333333,19.380000016666667,0
1122197,1178,144723,47,F,15,662249,163,234.9399992,0.0002461309869852,1.441349688343558,0.0122699386503067,117.4699996,1
1122055,1178,144699,42,F,16,797234,170,243.7699978,0.0002132372678536,1.4339411635294117,0.0235294117647058,60.94249945,1
708746,916,103916,32,M,15,7350,1,1.429999948,0.0001360544217687,1.429999948,2.0,0.714999974,0
780629,936,116240,32,F,28,2963,0,0.0,0.0,0.0,0.0,0.0,1
1122145,1178,144714,42,F,32,141037,32,47.78999913,0.0002268908158851,1.4934374728125,0.09375,15.92999971,1
951133,936,123616,37,M,16,9948,2,2.720000029,0.0002010454362685,1.3600000145,1.0,1.3600000145,0
1121423,1178,144594,37,M,2,63564,12,20.59000027,0.0001887861053426,1.7158333558333334,0.1666666666666666,10.295000135,0
1121976,1178,144686,37,F,29,707260,135,210.8200028,0.0001908774708028,1.5616296503703704,0.0962962962962963,16.21692329230769,1
747790,936,110932,32,F,10,2077,0,0.0,0.0,0.0,0.0,0.0,1
950577,936,123523,32,M,32,540,0,0.0,0.0,0.0,0.0,0.0,0
737657,936,109633,47,M,18,7478,2,2.900000095,0.0002674511901577,1.4500000475,0.5,2.900000095,0
1122011,1178,144692,37,F,64,158298,37,46.43000007,0.0002337363706427,1.2548648667567568,0.1081081081081081,11.6075000175,1
734939,936,108776,37,F,16,104648,24,33.33000004,0.0002293402645057,1.3887500016666667,0.1666666666666666,8.33250001,1
1314373,1178,179940,37,F,102,245607,33,47.87999952,0.0001343609913398,1.4509090763636363,0.0909090909090909,15.95999984,1
747879,936,110947,32,F,30,493,0,0.0,0.0,0.0,0.0,0.0,1
1121231,1178,144561,32,M,32,22256,1,1.659999967,4.4931703810208485e-05,1.659999967,1.0,1.659999967,0
1121857,1178,144666,32,F,63,91607,12,19.1899997,0.0001309943563264,1.5991666416666668,0.1666666666666666,9.59499985,1
776698,936,115547,32,M,10,12785,3,4.730000019,0.0002346499804458,1.576666673,0.6666666666666666,2.3650000095,0
734427,936,108691,37,M,28,8259,3,3.980000019,0.0003632401017072,1.326666673,0.3333333333333333,3.980000019,0
737961,936,109706,32,F,23,523,0,0.0,0.0,0.0,0.0,0.0,1
778112,936,115796,37,M,29,11446,2,3.090000033,0.0001747335313646,1.5450000165,0.5,3.090000033,0
1121251,1178,144565,32,M,63,212175,22,38.58999968,0.0001036879934016,1.7540908945454543,0.0909090909090909,19.29499984,0
778808,936,115912,32,M,26,1738,0,0.0,0.0,0.0,0.0,0.0,0
1121888,1178,144671,32,F,66,41672,6,10.54999995,0.0001439815703589,1.758333325,0.3333333333333333,5.274999975,1
951608,936,123695,42,F,10,3149,1,1.480000019,0.0003175611305176,1.480000019,1.0,1.480000019,1
1121244,1178,144562,32,M,36,181683,20,34.22999972,0.0001100818458523,1.7114999860000002,0.1,17.11499986,0
1121755,1178,144649,32,F,16,178455,20,31.5400002,0.0001120730716427,1.57700001,0.3,5.2566667,1
951498,936,123677,47,F,20,259,0,0.0,0.0,0.0,0.0,0.0,1
779644,936,116065,32,F,16,51816,8,10.2299999,0.0001543924656476,1.2787499875,0.25,5.11499995,1
1121795,1178,144656,32,F,24,24959,3,4.560000062,0.0001201971232821,1.5200000206666668,0.3333333333333333,4.560000062,1
747439,936,110874,37,M,29,1662,0,0.0,0.0,0.0,0.0,0.0,0
709756,916,104085,42,M,16,10976,2,1.690000057,0.0001822157434402,0.8450000285,0.5,1.690000057,0
952080,936,123774,42,F,27,415,0,0.0,0.0,0.0,0.0,0.0,1
748091,936,110982,42,F,16,41720,10,12.06000006,0.0002396931927133,1.206000006,0.1,12.06000006,1
1121428,1178,144595,37,M,7,131232,16,29.53999937,0.0001219214825652,1.846249960625,0.0625,29.53999937,0
747675,936,110913,47,M,20,673,0,0.0,0.0,0.0,0.0,0.0,0
1121312,1178,144575,37,M,18,102525,13,20.29999983,0.0001267983418678,1.5615384484615384,0.1538461538461538,10.149999915,0
747791,936,110932,32,F,10,31393,8,10.96000051,0.0002548338801643,1.37000006375,0.125,10.96000051,1
1121091,1178,144531,32,M,10,1194718,141,254.049996,0.0001180194824217,1.801773021276596,0.1985815602836879,9.073214142857143,0
1121701,1178,144640,47,M,36,23973,3,4.820000052,0.0001251407833813,1.606666684,0.3333333333333333,4.820000052,0
1121297,1178,144573,37,M,15,187329,29,53.15999961,0.0001548078514271,1.8331034348275863,0.0689655172413793,26.579999805,0
951448,936,123668,32,F,25,696,0,0.0,0.0,0.0,0.0,0.0,1
734660,936,108729,47,M,18,1299,0,0.0,0.0,0.0,0.0,0.0,0
1121827,1178,144661,32,F,29,30155,3,3.819999933,9.94859890565412e-05,1.273333311,0.3333333333333333,3.819999933,1
776579,936,115527,32,F,10,26910,5,7.229999781,0.0001858045336306,1.4459999562,0.2,7.229999781,1
776405,936,115498,47,F,21,40126,16,25.86000001,0.0003987439565369,1.616250000625,0.0625,25.86000001,1
1314377,1178,179944,37,F,106,485369,114,164.6400015,0.0002348728493167,1.4442105394736844,0.0263157894736842,54.8800005,1
737995,936,109714,32,F,26,1873,0,0.0,0.0,0.0,0.0,0.0,1
1121345,1178,144581,37,M,24,84194,11,19.56999981,0.0001306506401881,1.7790908918181818,0.0909090909090909,19.56999981,0
1121758,1178,144650,32,F,18,690373,91,159.5700021,0.0001318128026443,1.7535165065934066,0.0549450549450549,31.91400042,1
747991,936,110966,37,F,25,4868,2,2.420000076,0.0004108463434675,1.210000038,0.5,2.420000076,1
710682,916,104239,32,F,27,1186,0,0.0,0.0,0.0,0.0,0.0,1
735247,936,108827,47,F,20,14257,6,8.789999962,0.0004208459002595,1.4649999936666669,0.1666666666666666,8.789999962,1
1121575,1178,144619,42,M,2,128595,23,36.4800005,0.0001788560986041,1.5860869782608698,0.0434782608695652,36.4800005,0
1121182,1178,144549,32,M,27,876671,120,216.5599982,0.0001368814526772,1.8046666516666667,0.1833333333333333,9.84363628181818,0
1121398,1178,144590,37,M,36,35088,5,8.800000072,0.0001424988600091,1.7600000144,0.2,8.800000072,0
1121859,1178,144667,32,F,64,238036,38,61.02999771,0.0001596397183619,1.6060525713157896,0.1578947368421052,10.171666285,1
1314364,1178,179931,32,F,108,132124,8,11.18999994,6.0549181072326e-05,1.3987499925,0.5,2.797499985,1
951334,936,123649,32,F,64,3717,1,1.539999962,0.0002690341673392,1.539999962,1.0,1.539999962,1
951033,936,123599,32,F,10,5517,1,1.230000019,0.0001812579300344,1.230000019,1.0,1.230000019,1
709328,916,104013,37,M,16,3332,0,0.0,0.0,0.0,0.0,0.0,0
1121233,1178,144561,32,M,32,57690,4,6.74000001,6.933610677760443e-05,1.6850000025,0.25,6.74000001,0
1121302,1178,144574,37,M,16,1206533,128,236.1199988,0.0001060890999251,1.844687490625,0.1328125,13.889411694117646,0
1121377,1178,144586,37,M,29,59390,5,9.209999919,8.418925745074928e-05,1.8419999838,1.0,1.8419999838,0
1121846,1178,144664,32,F,32,8350,0,0.0,0.0,0.0,0.0,0.0,1
780748,936,116265,32,F,24,830,0,0.0,0.0,0.0,0.0,0.0,1
1314392,1178,179959,42,F,106,758340,159,233.110002,0.0002096684864308,1.466100641509434,0.0817610062893081,17.931538615384618,1
1122079,1178,144703,42,F,21,25382,7,9.609999895,0.0002757859900717,1.3728571278571429,0.1428571428571428,9.609999895,1
781207,936,116347,37,F,64,2755,0,0.0,0.0,0.0,0.0,0.0,1
950629,936,123532,32,M,65,152,0,0.0,0.0,0.0,0.0,0.0,0
776892,936,115580,42,M,63,17488,5,7.719999909,0.0002859103385178,1.5439999818,0.2,7.719999909,0
1121394,1178,144589,37,M,32,461356,64,121.0999982,0.0001387215079027,1.892187471875,0.09375,20.183333033333334,0
1121826,1178,144661,32,F,29,418016,63,95.8500005,0.0001507119344714,1.5214285793650792,0.0476190476190476,31.950000166666666,1
950463,936,123504,47,M,15,818,0,0.0,0.0,0.0,0.0,0.0,0
781606,936,116413,37,M,20,8200,3,3.919999957,0.0003658536585365,1.3066666523333332,0.3333333333333333,3.919999957,0
747824,936,110938,32,F,21,608,0,0.0,0.0,0.0,0.0,0.0,1
709179,916,103988,37,M,15,4627,1,1.690000057,0.0002161227577263,1.690000057,1.0,1.690000057,0
1121304,1178,144574,37,M,16,94257,7,12.5800004,7.426504132319085e-05,1.7971429142857145,0.1428571428571428,12.5800004,0
1314410,1178,179977,47,F,109,1129773,252,358.189997,0.0002230536576816,1.421388876984127,0.0515873015873015,27.55307669230769,1
1121245,1178,144562,32,M,36,29185,2,3.149999976,6.85283536063046e-05,1.574999988,0.5,3.149999976,0
734313,936,108672,32,M,36,790,0,0.0,0.0,0.0,0.0,0.0,0
777198,936,115631,32,M,64,12729,4,5.779999852,0.0003142430670123,1.444999963,0.25,5.779999852,0
1314331,1178,179898,42,M,105,137879,19,28.47000003,0.0001378019857991,1.4984210542105263,0.1052631578947368,14.235000015,0
777382,936,115675,42,M,24,3047,1,1.379999995,0.0003281916639317,1.379999995,1.0,1.379999995,0
1122260,1178,144733,47,F,26,536248,146,187.7399978,0.0002722620876907,1.2858903958904109,0.0205479452054794,62.57999926666667,1
780760,936,116267,47,F,18,17167,5,6.910000086,0.0002912564804566,1.3820000172,0.2,6.910000086,1
1121638,1178,144630,47,M,23,18946,2,3.599999905,0.0001055631795629,1.7999999525,0.5,3.599999905,0
1121511,1178,144609,42,M,27,252991,49,76.83999932,0.0001936827792293,1.5681632514285715,0.0612244897959183,25.61333310666667,0
1121418,1178,144593,37,M,65,192810,41,61.92999995,0.0002126445723769,1.5104878036585367,0.0975609756097561,15.4824999875,0
1121128,1178,144537,32,M,21,286553,34,62.06000042,0.0001186516979406,1.82529413,0.0588235294117647,31.03000021,0
1314306,1178,179873,32,M,110,310988,34,46.66999936,0.0001093289773238,1.37264704,0.3235294117647059,4.242727214545455,0
1121668,1178,144635,47,M,28,775904,172,253.990002,0.0002216769084835,1.476686058139535,0.0232558139534883,63.4975005,0
950649,936,123535,32,M,64,429,0,0.0,0.0,0.0,0.0,0.0,0
781556,936,116405,32,F,32,1772,0,0.0,0.0,0.0,0.0,0.0,1
1121678,1178,144636,47,M,29,147551,22,38.50000083,0.0001491009888106,1.7500000377272726,0.0454545454545454,38.50000083,0
1122012,1178,144692,37,F,64,222739,55,68.55999959,0.0002469257741123,1.2465454470909092,0.0909090909090909,13.711999918,1
780974,936,116303,42,F,32,8316,3,4.569999933,0.0003607503607503,1.523333311,0.3333333333333333,4.569999933,1
782180,936,116509,32,M,29,3396,0,0.0,0.0,0.0,0.0,0.0,0
734666,936,108730,47,M,19,371,0,0.0,0.0,0.0,0.0,0.0,0
1314325,1178,179892,37,M,114,61441,5,7.700000048,8.13788838072297e-05,1.5400000096,0.2,7.700000048,0
951641,936,123700,42,F,2,87,0,0.0,0.0,0.0,0.0,0.0,1
1121466,1178,144601,42,M,19,438983,81,143.4300001,0.00018451739589,1.7707407419753087,0.037037037037037,47.81000003333333,0
1121284,1178,144571,32,M,66,175631,23,40.75999951,0.0001309563801379,1.7721738917391303,0.0434782608695652,40.75999951,0
736893,936,109452,32,M,16,3587,0,0.0,0.0,0.0,0.0,0.0,0
782337,936,116535,47,F,16,104578,29,39.25000095,0.0002773049781024,1.3534483086206897,0.0344827586206896,39.25000095,1
1121255,1178,144565,32,M,63,20423,1,1.960000038,4.896440287910689e-05,1.960000038,1.0,1.960000038,0
1121263,1178,144567,32,M,64,156101,19,29.75000048,0.0001217160684428,1.5657894989473684,0.1052631578947368,14.87500024,0
734925,936,108774,37,F,10,5024,1,1.409999967,0.0001990445859872,1.409999967,1.0,1.409999967,1
1314358,1178,179925,32,F,102,104496,9,11.42999983,8.612769866789159e-05,1.2699999811111111,0.3333333333333333,3.809999943333333,1
951607,936,123695,42,F,10,848,0,0.0,0.0,0.0,0.0,0.0,1
1121691,1178,144639,47,M,32,932890,197,352.4499989,0.0002111717351456,1.7890862888324874,0.015228426395939,117.48333296666668,0
1121627,1178,144628,47,M,21,65339,10,16.67999983,0.0001530479499227,1.667999983,0.2,8.339999915,0
1121623,1178,144627,47,M,20,164356,28,46.7900002,0.0001703618973447,1.6710714357142855,0.0714285714285714,23.3950001,0
709023,916,103962,32,M,7,735,0,0.0,0.0,0.0,0.0,0.0,0
781690,936,116427,47,F,26,115896,38,49.44000006,0.0003278801684268,1.3010526331578949,0.0263157894736842,49.44000006,1
1121807,1178,144658,32,F,26,373110,49,75.70000076,0.0001313285626222,1.5448979746938774,0.0816326530612244,18.92500019,1
1122209,1178,144725,47,F,18,890295,227,332.9899989,0.0002549716666947,1.4669162947136565,0.0044052863436123,332.9899989,1
710763,916,104252,32,F,15,5369,1,1.50999999,0.0001862544235425,1.50999999,1.0,1.50999999,1
747645,936,110908,47,M,10,9674,3,4.600000024,0.0003101095720487,1.5333333413333332,0.3333333333333333,4.600000024,0
782275,936,116525,32,F,29,6475,1,1.350000024,0.0001544401544401,1.350000024,1.0,1.350000024,1
1121202,1178,144554,32,M,29,581281,65,115.1200008,0.0001118219931496,1.7710769353846154,0.1538461538461538,11.51200008,0
1122078,1178,144703,42,F,21,190477,42,66.38999987,0.0002204990628789,1.5807142826190477,0.0238095238095238,66.38999987,1
1121765,1178,144651,32,F,19,51509,7,11.57000005,0.0001358985808305,1.6528571500000002,0.1428571428571428,11.57000005,1
782754,936,116605,37,F,26,6532,1,1.610000014,0.0001530924678505,1.610000014,1.0,1.610000014,1
1121125,1178,144536,32,M,20,1034284,152,257.7099986,0.0001469615695495,1.6954605171052632,0.131578947368421,12.88549993,0
1314326,1178,179893,42,M,100,76703,9,12.14999962,0.0001173356974303,1.3499999577777777,0.3333333333333333,4.049999873333333,0
1314390,1178,179957,42,F,104,267316,58,82.92999887,0.0002169716739738,1.429827566724138,0.0517241379310344,27.64333295666667,1
1122279,1178,144737,47,F,30,113567,34,50.29000044,0.0002993827432264,1.47911766,0.088235294117647,16.76333348,1
1121628,1178,144628,47,M,21,59838,7,11.11000013,0.0001169825194692,1.5871428757142856,0.1428571428571428,11.11000013,0
776799,936,115564,47,M,20,10257,3,3.579999924,0.000292483182217,1.193333308,0.3333333333333333,3.579999924,0
779609,936,116059,37,F,15,7116,2,1.730000019,0.0002810567734682,0.8650000095,0.5,1.730000019,1
709105,916,103976,32,M,28,1241,0,0.0,0.0,0.0,0.0,0.0,0
1121671,1178,144635,47,M,28,139406,24,39.04999948,0.0001721590175458,1.6270833116666663,0.0416666666666666,39.04999948,0
778756,936,115904,37,F,63,5602,1,1.580000043,0.00017850767583,1.580000043,1.0,1.580000043,1
1122107,1178,144708,42,F,26,682046,183,254.419997,0.0002683103485688,1.3902732076502733,0.0218579234972677,63.60499925,1
1122310,1178,144742,47,F,64,536457,136,193.6599991,0.0002535151932028,1.4239705816176471,0.0147058823529411,96.82999955,1
776477,936,115510,32,M,16,9982,0,0.0,0.0,0.0,0.0,0.0,0
747859,936,110944,32,F,27,22572,5,8.5,0.0002215133794081,1.7,0.2,8.5,1
735109,936,108804,42,F,21,708,0,0.0,0.0,0.0,0.0,0.0,1
1121095,1178,144531,32,M,10,459690,50,86.33000112,0.00010876895299,1.7266000224000002,0.1,17.266000224000003,0
709326,916,104013,37,M,16,12190,2,3.049999952,0.0001640689089417,1.524999976,0.5,3.049999952,0
780323,936,116183,47,F,29,24542,7,9.329999924,0.0002852253280091,1.3328571319999998,0.1428571428571428,9.329999924,1
1121783,1178,144654,32,F,22,594968,111,147.6700006,0.0001865646555781,1.330360365765766,0.036036036036036,36.91750015,1
1314313,1178,179880,37,M,102,128859,16,23.69999957,0.0001241667248698,1.481249973125,0.0625,23.69999957,0
1121276,1178,144569,32,M,2,240123,38,65.67000115,0.0001582522290659,1.728157925,0.131578947368421,13.134000230000002,0
1121869,1178,144668,32,F,65,17870,2,2.620000005,0.000111919418019,1.3100000025,0.5,2.620000005,1
779715,936,116077,32,F,29,20409,4,3.829999924,0.0001959919643294,0.957499981,0.25,3.829999924,1
950078,936,123440,32,M,16,12396,2,3.210000038,0.0001613423685059,1.605000019,1.0,1.605000019,0
1121523,1178,144611,42,M,29,76923,11,17.67000008,0.0001430001430001,1.6063636436363635,0.1818181818181818,8.83500004,0
776464,936,115508,47,F,29,7550,1,1.679999948,0.0001324503311258,1.679999948,1.0,1.679999948,1
748341,936,111024,47,F,64,1363,0,0.0,0.0,0.0,0.0,0.0,1
1121673,1178,144636,47,M,29,563074,86,142.7099985,0.0001527330333135,1.6594185872093024,0.0465116279069767,35.677499625,0
735014,936,108788,37,F,29,12403,4,5.210000038,0.0003225026203337,1.3025000095,0.25,5.210000038,1
1121876,1178,144669,32,F,2,82455,15,22.04999971,0.000181917409496,1.4699999806666668,0.0666666666666666,22.04999971,1
734421,936,108690,37,M,27,10332,4,5.75,0.0003871467286101,1.4375,0.25,5.75,0
1122277,1178,144736,47,F,29,854940,227,297.9100007,0.0002655157087047,1.3123788577092512,0.0352422907488986,37.2387500875,1
777625,936,115715,47,M,16,59433,12,19.65999949,0.0002019080308919,1.6383332908333337,0.25,6.553333163333334,0
1122232,1178,144729,47,F,22,221561,55,76.75999916,0.0002482386340556,1.3956363483636365,0.0181818181818181,76.75999916,1
950109,936,123445,32,M,20,343,0,0.0,0.0,0.0,0.0,0.0,0
1121973,1178,144686,37,F,29,148616,25,37.39999962,0.0001682187651396,1.4959999848,0.24,6.23333327,1
747213,936,110836,32,M,10,1746,0,0.0,0.0,0.0,0.0,0.0,0
734726,936,108740,47,M,29,10466,3,4.090000033,0.0002866424613032,1.3633333443333333,0.3333333333333333,4.090000033,0
1121963,1178,144684,37,F,27,720859,162,213.6899986,0.0002247318823792,1.3190740654320987,0.0802469135802469,16.4376922,1
1121207,1178,144554,32,M,29,374175,38,63.32000101,0.0001015567582013,1.6663158160526317,0.2105263157894736,7.91500012625,0
950521,936,123514,32,M,21,351,0,0.0,0.0,0.0,0.0,0.0,0
748014,936,110970,37,F,29,11182,4,4.449999809,0.0003577177606868,1.11249995225,0.25,4.449999809,1
777187,936,115629,42,M,27,11292,3,5.389999866,0.0002656748140276,1.796666622,0.3333333333333333,5.389999866,0
776615,936,115533,47,M,63,11988,3,4.269999862,0.0002502502502502,1.4233332873333333,0.3333333333333333,4.269999862,0
951402,936,123661,32,F,29,1118,0,0.0,0.0,0.0,0.0,0.0,1
1314371,1178,179938,37,F,100,72982,11,15.04999995,0.0001507220958592,1.3681818136363637,0.0909090909090909,15.04999995,1
1121153,1178,144541,32,M,24,187856,23,38.38999975,0.0001224342049229,1.6691304239130436,0.217391304347826,7.67799995,0
736995,936,109473,32,M,29,1888,0,0.0,0.0,0.0,0.0,0.0,0
1122004,1178,144691,37,F,63,579150,125,167.0499997,0.0002158335491668,1.3363999976,0.04,33.40999994,1
1122266,1178,144734,47,F,27,1088027,272,409.5600026,0.0002499937961098,1.505735303676471,0.0330882352941176,45.50666695555556,1
951856,936,123736,32,F,20,4626,2,2.099999905,0.0004323389537397,1.0499999525,1.0,1.0499999525,1
1121311,1178,144575,37,M,18,140749,19,30.4799999,0.0001349920780964,1.6042105210526316,0.0526315789473684,30.4799999,0
1121861,1178,144667,32,F,64,157705,23,39.23000026,0.0001458419200405,1.7056521852173911,0.0869565217391304,19.61500013,1
1121862,1178,144667,32,F,64,411571,60,99.1799984,0.0001457828661397,1.6529999733333334,0.1,16.529999733333334,1
1121585,1178,144621,42,M,66,9773,1,1.460000038,0.0001023227258774,1.460000038,1.0,1.460000038,0
737658,936,109633,47,M,18,4919,1,1.590000033,0.0002032933523073,1.590000033,1.0,1.590000033,0
736988,936,109472,32,M,28,3891,1,1.090000033,0.0002570033410434,1.090000033,1.0,1.090000033,0
951102,936,123611,47,M,16,2254,0,0.0,0.0,0.0,0.0,0.0,0
1121845,1178,144664,32,F,32,390339,60,105.0199997,0.0001537125421748,1.750333328333333,0.15,11.668888855555556,1
734243,936,108660,32,M,21,739,0,0.0,0.0,0.0,0.0,0.0,0
1121262,1178,144567,32,M,64,447420,66,110.2399991,0.0001475124044521,1.6703030166666668,0.106060606060606,15.7485713,0
1121812,1178,144659,32,F,27,935646,170,256.4699982,0.0001816926487154,1.5086470482352945,0.1117647058823529,13.498420957894735,1
1121353,1178,144582,37,M,25,28194,3,3.709999919,0.0001064056182166,1.2366666396666666,0.6666666666666666,1.8549999595,0
1121672,1178,144635,47,M,28,60314,11,16.93999958,0.0001823788838412,1.5399999618181817,0.1818181818181818,8.46999979,0
1122125,1178,144711,42,F,29,489573,113,156.1199993,0.0002308133822739,1.381592914159292,0.0265486725663716,52.03999976666666,1
735213,936,108822,47,F,10,73634,23,32.97999978,0.0003123557052448,1.4339130339130437,0.0434782608695652,32.97999978,1
1121316,1178,144576,37,M,19,447952,68,131.5799983,0.0001518019787834,1.934999975,0.1176470588235294,16.4474997875,0
780797,936,116273,32,F,22,24491,7,9.539999962,0.000285819280552,1.3628571374285714,0.1428571428571428,9.539999962,1
777130,936,115619,37,M,16,6260,0,0.0,0.0,0.0,0.0,0.0,0
1121352,1178,144582,37,M,25,368986,59,100.289999,0.000159897665494,1.6998304915254236,0.0,0.0,0
710961,916,104285,37,F,25,2508,1,1.220000029,0.0003987240829346,1.220000029,1.0,1.220000029,1
779944,936,116115,37,M,10,2549,0,0.0,0.0,0.0,0.0,0.0,0
748230,936,111006,47,F,16,83929,21,27.72999954,0.0002502114882817,1.3204761685714286,0.1904761904761904,6.932499885,1
735151,936,108811,42,F,28,926,0,0.0,0.0,0.0,0.0,0.0,1
708818,916,103928,32,M,28,4133,1,1.289999962,0.0002419549963706,1.289999962,1.0,1.289999962,0
1122210,1178,144725,47,F,18,791817,194,282.490001,0.0002450061062088,1.4561340257731958,0.0206185567010309,70.62250025,1
1121843,1178,144664,32,F,32,177452,24,37.83000016,0.0001352478416698,1.5762500066666665,0.0833333333333333,18.91500008,1
1121994,1178,144689,37,F,32,222378,50,72.91000104,0.0002248423854877,1.4582000208,0.02,72.91000104,1
776861,936,115574,47,M,7,16461,6,9.21999979,0.000364497904137,1.5366666316666666,0.1666666666666666,9.21999979,0
1122216,1178,144726,47,F,19,76785,19,25.45999998,0.0002474441622712,1.3399999989473683,0.1578947368421052,8.48666666,1
950452,936,123502,47,M,16,5537,1,1.519999981,0.0001806032147372,1.519999981,1.0,1.519999981,0
1314414,1178,179981,47,F,113,790253,135,198.7100005,0.0001708313666635,1.4719259296296296,0.0592592592592592,24.8387500625,1
1121917,1178,144676,37,F,19,238735,56,84.65999889,0.000234569711186,1.5117856944642856,0.0714285714285714,21.1649997225,1
1122102,1178,144707,42,F,25,138154,35,48.93999863,0.0002533404751219,1.3982856751428572,0.0285714285714285,48.93999863,1
